web-scraper-order;web-scraper-start-url;article_links;article_links-href;Type_chaussure;Prix;Adresse;Image-src
1738923431-155;https://sn.coinafrique.com/categorie/chaussures-enfants?page=6;favorite_border4années;https://sn.coinafrique.com/annonce/chaussures-enfants/chaussures-enfant-2061930;Chaussures Enfants;10 000 CFA;Fann, Dakar, Sénégal;https://images.coinafrique.com/thumb_2065087_uploaded_image1_1588754465.jpg
1738923439-156;https://sn.coinafrique.com/categorie/chaussures-enfants?page=6;favorite_border4années;https://sn.coinafrique.com/annonce/chaussures-enfants/chaussures-enfants-2061931;Chaussures Enfants;10 000 CFA;Fann, Dakar, Sénégal;https://images.coinafrique.com/thumb_2065087_uploaded_image1_1588754465.jpg
1738923448-157;https://sn.coinafrique.com/categorie/chaussures-enfants?page=6;favorite_border4années;https://sn.coinafrique.com/annonce/chaussures-enfants/chaussures-enfant-2063093;Chaussures Enfants;7 000 CFA;HLM, Dakar, Sénégal;https://images.coinafrique.com/thumb_4173847_uploaded_image1_1681305963.jpg
1738923460-158;https://sn.coinafrique.com/categorie/chaussures-enfants?page=6;favorite_border4années;https://sn.coinafrique.com/annonce/chaussures-enfants/chaussures-enfant-2063105;Chaussures Enfants;7 000 CFA;HLM, Dakar, Sénégal;https://images.coinafrique.com/thumb_4173847_uploaded_image1_1681305963.jpg
1738923471-159;https://sn.coinafrique.com/categorie/chaussures-enfants?page=6;favorite_border4années;https://sn.coinafrique.com/annonce/chaussures-enfants/chaussures-enfant-2065078;Chaussures Enfants;10 000 CFA;Fann, Dakar, Sénégal;https://images.coinafrique.com/thumb_2065087_uploaded_image1_1588754465.jpg
1738923480-160;https://sn.coinafrique.com/categorie/chaussures-enfants?page=6;favorite_border4années;https://sn.coinafrique.com/annonce/chaussures-enfants/chaussures-enfant-2065082;Chaussures Enfants;10 000 CFA;Fann, Dakar, Sénégal;https://images.coinafrique.com/thumb_2065087_uploaded_image1_1588754465.jpg
1738923488-161;https://sn.coinafrique.com/categorie/chaussures-enfants?page=6;favorite_border4années;https://sn.coinafrique.com/annonce/chaussures-enfants/chaussures-enfant-2065087;Chaussures Enfants;10 000 CFA;Fann, Dakar, Sénégal;https://images.coinafrique.com/thumb_2065087_uploaded_image1_1588754465.jpg
1738923497-162;https://sn.coinafrique.com/categorie/chaussures-enfants?page=6;favorite_border4années;https://sn.coinafrique.com/annonce/chaussures-enfants/chaussures-garcon-2076146;Chaussures Enfants;8 000 CFA;Fann, Dakar, Sénégal;https://images.coinafrique.com/thumb_2076146_uploaded_image1_1588892627.jpg
1738923505-163;https://sn.coinafrique.com/categorie/chaussures-enfants?page=6;favorite_border4années;https://sn.coinafrique.com/annonce/chaussures-enfants/mocassins-enfant-2076365;Chaussures Enfants;8 000 CFA;Fann, Dakar, Sénégal;https://images.coinafrique.com/thumb_2076365_uploaded_image1_1588895603.jpg
1738923512-164;https://sn.coinafrique.com/categorie/chaussures-enfants?page=6;favorite_border4années;https://sn.coinafrique.com/annonce/chaussures-enfants/chaussures-enfant-2085293;Chaussures Enfants;1 000 CFA;Les Parcelles Assainies, Dakar, Sénégal;https://images.coinafrique.com/thumb_2085293_uploaded_image1_1589039358.jpg
1738923520-165;https://sn.coinafrique.com/categorie/chaussures-enfants?page=6;favorite_border4années;https://sn.coinafrique.com/annonce/chaussures-enfants/chaussures-enfant-2089890;Chaussures Enfants;10 000 CFA;Grand Yoff, Dakar, Sénégal;https://images.coinafrique.com/thumb_4623157_uploaded_image1_1709480174.jpg
1738923529-166;https://sn.coinafrique.com/categorie/chaussures-enfants?page=6;favorite_border4années;https://sn.coinafrique.com/annonce/chaussures-enfants/chaussures-enfant-2107561;Chaussures Enfants;15 000 CFA;Mermoz-Sacré Coeur, Dakar, Sénégal;https://images.coinafrique.com/thumb_4680911_uploaded_image1_1712514020.jpg
1738923537-167;https://sn.coinafrique.com/categorie/chaussures-enfants?page=6;favorite_border4années;https://sn.coinafrique.com/annonce/chaussures-enfants/chaussures-enfant-2132107;Chaussures Enfants;5 000 CFA;HLM, Dakar, Sénégal;https://images.coinafrique.com/thumb_4173847_uploaded_image1_1681305963.jpg
1738923545-168;https://sn.coinafrique.com/categorie/chaussures-enfants?page=6;favorite_border4années;https://sn.coinafrique.com/annonce/chaussures-enfants/chaussures-enfant-2136742;Chaussures Enfants;10 000 CFA;Dakar, Sénégal;https://images.coinafrique.com/thumb_4950665_uploaded_image1_1726682392.jpg
1738923556-169;https://sn.coinafrique.com/categorie/chaussures-enfants?page=6;favorite_border4années;https://sn.coinafrique.com/annonce/chaussures-enfants/claquettes-enfants-2141792;Chaussures Enfants;3 500 CFA;HLM, Dakar, Sénégal;https://images.coinafrique.com/thumb_2141792_uploaded_image1_1589925335.jpg
1738923566-170;https://sn.coinafrique.com/categorie/chaussures-enfants?page=6;favorite_border4années;https://sn.coinafrique.com/annonce/chaussures-enfants/chaussures-enfant-2155033;Chaussures Enfants;25 000 CFA;Dakar Plateau, Dakar, Sénégal;https://images.coinafrique.com/thumb_5125946_uploaded_image1_1736370156.jpg
1738923574-171;https://sn.coinafrique.com/categorie/chaussures-enfants?page=6;favorite_border4années;https://sn.coinafrique.com/annonce/chaussures-enfants/chaussures-enfant-2159342;Chaussures Enfants;25 000 CFA;Dakar, Sénégal;https://images.coinafrique.com/thumb_4950665_uploaded_image1_1726682392.jpg
1738923582-172;https://sn.coinafrique.com/categorie/chaussures-enfants?page=6;favorite_border4années;https://sn.coinafrique.com/annonce/chaussures-enfants/chaussures-pour-bebe-2183732;Chaussures Enfants;1 500 CFA;Les Parcelles Assainies, Dakar, Sénégal;https://images.coinafrique.com/thumb_2085293_uploaded_image1_1589039358.jpg
1738923590-173;https://sn.coinafrique.com/categorie/chaussures-enfants?page=6;favorite_border4années;https://sn.coinafrique.com/annonce/chaussures-enfants/chaussures-pour-enfant-2194875;Chaussures Enfants;15 000 CFA;Mermoz-Sacré Coeur, Dakar, Sénégal;https://images.coinafrique.com/thumb_4680911_uploaded_image1_1712514020.jpg
1738923598-174;https://sn.coinafrique.com/categorie/chaussures-enfants?page=6;favorite_border4années;https://sn.coinafrique.com/annonce/chaussures-enfants/mocassins-enfant-2215961;Chaussures Enfants;3 000 CFA;Parcelle Assainies, Dakar, Sénégal;https://images.coinafrique.com/thumb_2215961_uploaded_image1_1591114475.jpg
1738923608-175;https://sn.coinafrique.com/categorie/chaussures-enfants?page=6;favorite_border4années;https://sn.coinafrique.com/annonce/chaussures-enfants/chaussures-enfant-2226808;Chaussures Enfants;10 000 CFA;Dakar, Sénégal;https://images.coinafrique.com/thumb_4950665_uploaded_image1_1726682392.jpg
1738923621-176;https://sn.coinafrique.com/categorie/chaussures-enfants?page=6;favorite_border4années;https://sn.coinafrique.com/annonce/chaussures-enfants/claquettes-enfant-2226824;Chaussures Enfants;10 000 CFA;Dakar, Sénégal;https://images.coinafrique.com/thumb_2972548_uploaded_image1_1614340301.jpg
1738923631-177;https://sn.coinafrique.com/categorie/chaussures-enfants?page=6;favorite_border4années;https://sn.coinafrique.com/annonce/chaussures-enfants/chaussures-enfant-2232790;Chaussures Enfants;8 000 CFA;Mermoz-Sacré-Cœur, Dakar, Sénégal;https://images.coinafrique.com/thumb_4950665_uploaded_image1_1726682392.jpg
1738923641-178;https://sn.coinafrique.com/categorie/chaussures-enfants?page=6;favorite_border4années;https://sn.coinafrique.com/annonce/chaussures-enfants/chaussures-enfant-2232803;Chaussures Enfants;8 000 CFA;Mermoz-Sacré-Cœur, Dakar, Sénégal;https://images.coinafrique.com/thumb_4950665_uploaded_image1_1726682392.jpg
1738923648-179;https://sn.coinafrique.com/categorie/chaussures-enfants?page=6;favorite_border4années;https://sn.coinafrique.com/annonce/chaussures-enfants/chaussures-enfant-2232916;Chaussures Enfants;8 000 CFA;Mermoz-Sacré-Cœur, Dakar, Sénégal;https://images.coinafrique.com/thumb_4950665_uploaded_image1_1726682392.jpg
1738923655-180;https://sn.coinafrique.com/categorie/chaussures-enfants?page=6;favorite_border4années;https://sn.coinafrique.com/annonce/chaussures-enfants/chaussures-enfant-2267587;Chaussures Enfants;5 000 CFA;Fass, Dakar, Sénégal;https://images.coinafrique.com/thumb_2818578_uploaded_image1_1607458128.jpg
1738923669-181;https://sn.coinafrique.com/categorie/chaussures-enfants?page=6;favorite_border4années;https://sn.coinafrique.com/annonce/chaussures-enfants/bottes-de-pluie-2306870;Chaussures Enfants;5 000 CFA;Dakar, Sénégal;https://images.coinafrique.com/thumb_2306870_uploaded_image1_1592485025.jpg
1738923680-182;https://sn.coinafrique.com/categorie/chaussures-enfants?page=6;favorite_border4années;https://sn.coinafrique.com/annonce/chaussures-enfants/chaussures-enfant-2309224;Chaussures Enfants;7 000 CFA;Mermoz-Sacré-Cœur, Dakar, Sénégal;https://images.coinafrique.com/thumb_4950665_uploaded_image1_1726682392.jpg
1738923691-183;https://sn.coinafrique.com/categorie/chaussures-enfants?page=6;favorite_border4années;https://sn.coinafrique.com/annonce/chaussures-enfants/chaussettes-enfants-0-a-12-ans-2309761;Chaussures Enfants;2 000 CFA;Dakar, Sénégal;
1738923701-184;https://sn.coinafrique.com/categorie/chaussures-enfants?page=6;favorite_border4années;https://sn.coinafrique.com/annonce/chaussures-enfants/chaussures-enfant-2325327;Chaussures Enfants;7 000 CFA;Mermoz-Sacré-Cœur, Dakar, Sénégal;https://images.coinafrique.com/thumb_4950665_uploaded_image1_1726682392.jpg
1738923708-185;https://sn.coinafrique.com/categorie/chaussures-enfants?page=6;favorite_border4années;https://sn.coinafrique.com/annonce/chaussures-enfants/chaussures-enfant-2338242;Chaussures Enfants;6 000 CFA;Dieuppeul-Derklé, Dakar, Sénégal;https://images.coinafrique.com/thumb_4566463_uploaded_image1_1706455557.jpg
1738923714-186;https://sn.coinafrique.com/categorie/chaussures-enfants?page=6;favorite_border4années;https://sn.coinafrique.com/annonce/chaussures-enfants/chaussures-enfant-2338432;Chaussures Enfants;6 000 CFA;Dieuppeul-Derklé, Dakar, Sénégal;https://images.coinafrique.com/thumb_4566463_uploaded_image1_1706455557.jpg
1738923722-187;https://sn.coinafrique.com/categorie/chaussures-enfants?page=6;favorite_border4années;https://sn.coinafrique.com/annonce/chaussures-enfants/chaussures-2342498;Chaussures Enfants;6 000 CFA;Dieuppeul-Derklé, Dakar, Sénégal;https://images.coinafrique.com/thumb_4566463_uploaded_image1_1706455557.jpg
1738923729-188;https://sn.coinafrique.com/categorie/chaussures-enfants?page=6;favorite_border4années;https://sn.coinafrique.com/annonce/chaussures-enfants/chaussures-enfant-2347318;Chaussures Enfants;6 000 CFA;Dieuppeul-Derklé, Dakar, Sénégal;https://images.coinafrique.com/thumb_4566463_uploaded_image1_1706455557.jpg
1738923740-189;https://sn.coinafrique.com/categorie/chaussures-enfants?page=6;favorite_border4années;https://sn.coinafrique.com/annonce/chaussures-enfants/chaussures-enfant-2353584;Chaussures Enfants;6 000 CFA;Dieuppeul-Derklé, Dakar, Sénégal;https://images.coinafrique.com/thumb_4566463_uploaded_image1_1706455557.jpg
1738923750-190;https://sn.coinafrique.com/categorie/chaussures-enfants?page=6;favorite_border4années;https://sn.coinafrique.com/annonce/chaussures-enfants/chaussures-bebe-2355154;Chaussures Enfants;5 000 CFA;Dakar, Sénégal;https://images.coinafrique.com/thumb_4783650_uploaded_image2_1717719898.jpeg
1738923757-191;https://sn.coinafrique.com/categorie/chaussures-enfants?page=6;favorite_border4années;https://sn.coinafrique.com/annonce/chaussures-enfants/chaussures-enfants-2355164;Chaussures Enfants;5 000 CFA;Dakar, Sénégal;https://images.coinafrique.com/thumb_4950665_uploaded_image1_1726682392.jpg
1738923765-192;https://sn.coinafrique.com/categorie/chaussures-enfants?page=6;favorite_border4années;https://sn.coinafrique.com/annonce/chaussures-enfants/chaussures-enfant-2358522;Chaussures Enfants;6 000 CFA;Dieuppeul-Derklé, Dakar, Sénégal;https://images.coinafrique.com/thumb_4566463_uploaded_image1_1706455557.jpg
1738923772-193;https://sn.coinafrique.com/categorie/chaussures-enfants?page=6;favorite_border4années;https://sn.coinafrique.com/annonce/chaussures-enfants/chaussures-enfants-2358530;Chaussures Enfants;6 000 CFA;Dieuppeul-Derklé, Dakar, Sénégal;https://images.coinafrique.com/thumb_4566463_uploaded_image1_1706455557.jpg
1738923780-194;https://sn.coinafrique.com/categorie/chaussures-enfants?page=6;favorite_border4années;https://sn.coinafrique.com/annonce/chaussures-enfants/chaussures-enfants-2362995;Chaussures Enfants;6 000 CFA;Dieuppeul-Derklé, Dakar, Sénégal;https://images.coinafrique.com/thumb_4566463_uploaded_image1_1706455557.jpg
1738923788-195;https://sn.coinafrique.com/categorie/chaussures-enfants?page=6;favorite_border4années;https://sn.coinafrique.com/annonce/chaussures-enfants/chaussures-enfant-2368592;Chaussures Enfants;6 000 CFA;Dieuppeul-Derklé, Dakar, Sénégal;https://images.coinafrique.com/thumb_4566463_uploaded_image1_1706455557.jpg
1738923795-196;https://sn.coinafrique.com/categorie/chaussures-enfants?page=6;favorite_border4années;https://sn.coinafrique.com/annonce/chaussures-enfants/chaussures-enfant-2368597;Chaussures Enfants;6 000 CFA;Dieuppeul-Derklé, Dakar, Sénégal;https://images.coinafrique.com/thumb_4566463_uploaded_image1_1706455557.jpg
1738923803-197;https://sn.coinafrique.com/categorie/chaussures-enfants?page=6;favorite_border4années;https://sn.coinafrique.com/annonce/chaussures-enfants/chaussures-enfant-2368631;Chaussures Enfants;6 000 CFA;Dieuppeul-Derklé, Dakar, Sénégal;https://images.coinafrique.com/thumb_4566463_uploaded_image1_1706455557.jpg
1738923810-198;https://sn.coinafrique.com/categorie/chaussures-enfants?page=6;favorite_border4années;https://sn.coinafrique.com/annonce/chaussures-enfants/chaussures-bebe-2370678;Chaussures Enfants;2 000 CFA;Parcelle Assainies, Dakar, Sénégal;https://images.coinafrique.com/thumb_2085293_uploaded_image1_1589039358.jpg
1738923819-199;https://sn.coinafrique.com/categorie/chaussures-enfants?page=6;favorite_border4années;https://sn.coinafrique.com/annonce/chaussures-enfants/chaussures-enfant-2372034;Chaussures Enfants;7 000 CFA;Grand Yoff, Dakar, Sénégal;https://images.coinafrique.com/thumb_4623157_uploaded_image1_1709480174.jpg
1738923827-200;https://sn.coinafrique.com/categorie/chaussures-enfants?page=6;favorite_border4années;https://sn.coinafrique.com/annonce/chaussures-enfants/chaussures-enfant-2373859;Chaussures Enfants;6 000 CFA;Dieuppeul-Derklé, Dakar, Sénégal;https://images.coinafrique.com/thumb_4566463_uploaded_image1_1706455557.jpg
1738923834-201;https://sn.coinafrique.com/categorie/chaussures-enfants?page=6;favorite_border4années;https://sn.coinafrique.com/annonce/chaussures-enfants/chaussures-enfants-2374657;Chaussures Enfants;5 000 CFA;Dieuppeul-Derklé, Dakar, Sénégal;https://images.coinafrique.com/thumb_4566463_uploaded_image1_1706455557.jpg
1738923849-202;https://sn.coinafrique.com/categorie/chaussures-enfants?page=6;favorite_border4années;https://sn.coinafrique.com/annonce/chaussures-enfants/chaussures-enfant-2384989;Chaussures Enfants;6 000 CFA;Dieuppeul-Derklé, Dakar, Sénégal;https://images.coinafrique.com/thumb_4566463_uploaded_image1_1706455557.jpg
1738923860-203;https://sn.coinafrique.com/categorie/chaussures-enfants?page=6;favorite_border4années;https://sn.coinafrique.com/annonce/chaussures-enfants/chaussures-enfant-2384995;Chaussures Enfants;6 000 CFA;Dieuppeul-Derklé, Dakar, Sénégal;https://images.coinafrique.com/thumb_4566463_uploaded_image1_1706455557.jpg
1738923869-204;https://sn.coinafrique.com/categorie/chaussures-enfants?page=6;favorite_border4années;https://sn.coinafrique.com/annonce/chaussures-enfants/chaussures-enfants-2386398;Chaussures Enfants;5 000 CFA;Dieuppeul-Derklé, Dakar, Sénégal;https://images.coinafrique.com/thumb_4566463_uploaded_image1_1706455557.jpg
1738923877-205;https://sn.coinafrique.com/categorie/chaussures-enfants?page=6;favorite_border4années;https://sn.coinafrique.com/annonce/chaussures-enfants/chaussures-enfant-2387223;Chaussures Enfants;8 000 CFA;Dakar Plateau, Dakar, Sénégal;https://images.coinafrique.com/thumb_5125946_uploaded_image1_1736370156.jpg
1738923902-206;https://sn.coinafrique.com/categorie/chaussures-enfants?page=5;favorite_border4années;https://sn.coinafrique.com/annonce/chaussures-enfants/chaussures-talons-enfants-2387260;Chaussures Enfants;8 000 CFA;Dakar Plateau, Dakar, Sénégal;https://images.coinafrique.com/thumb_2387260_uploaded_image1_1593777158.jpg
1738923922-207;https://sn.coinafrique.com/categorie/chaussures-enfants?page=5;favorite_border4années;https://sn.coinafrique.com/annonce/chaussures-enfants/chaussures-enfants-2394779;Chaussures Enfants;9 000 CFA;Dakar, Sénégal;https://images.coinafrique.com/thumb_4950665_uploaded_image1_1726682392.jpg
1738923934-208;https://sn.coinafrique.com/categorie/chaussures-enfants?page=5;favorite_border4années;https://sn.coinafrique.com/annonce/chaussures-enfants/chaussures-enfants-2394784;Chaussures Enfants;9 000 CFA;Dakar, Sénégal;https://images.coinafrique.com/thumb_4950665_uploaded_image1_1726682392.jpg
1738923943-209;https://sn.coinafrique.com/categorie/chaussures-enfants?page=5;favorite_border4années;https://sn.coinafrique.com/annonce/chaussures-enfants/chaussures-enfant-2394785;Chaussures Enfants;9 000 CFA;Dakar, Sénégal;https://images.coinafrique.com/thumb_4950665_uploaded_image1_1726682392.jpg
1738923952-210;https://sn.coinafrique.com/categorie/chaussures-enfants?page=5;favorite_border4années;https://sn.coinafrique.com/annonce/chaussures-enfants/chaussures-enfant-2394786;Chaussures Enfants;9 000 CFA;Dakar, Sénégal;https://images.coinafrique.com/thumb_4950665_uploaded_image1_1726682392.jpg
1738923961-211;https://sn.coinafrique.com/categorie/chaussures-enfants?page=5;favorite_border4années;https://sn.coinafrique.com/annonce/chaussures-enfants/chaussures-enfant-2406756;Chaussures Enfants;6 000 CFA;Dieuppeul-Derklé, Dakar, Sénégal;https://images.coinafrique.com/thumb_4566463_uploaded_image1_1706455557.jpg
1738923972-212;https://sn.coinafrique.com/categorie/chaussures-enfants?page=5;favorite_border4années;https://sn.coinafrique.com/annonce/chaussures-enfants/chaussures-enfant-2406856;Chaussures Enfants;10 000 CFA;Dakar, Sénégal;https://images.coinafrique.com/thumb_4950665_uploaded_image1_1726682392.jpg
1738923985-213;https://sn.coinafrique.com/categorie/chaussures-enfants?page=5;favorite_border4années;https://sn.coinafrique.com/annonce/chaussures-enfants/chaussures-enfants-2406863;Chaussures Enfants;10 000 CFA;Dakar, Sénégal;https://images.coinafrique.com/thumb_4950665_uploaded_image1_1726682392.jpg
1738923995-214;https://sn.coinafrique.com/categorie/chaussures-enfants?page=5;favorite_border4années;https://sn.coinafrique.com/annonce/chaussures-enfants/chaussures-enfant-2410519;Chaussures Enfants;6 000 CFA;Dieuppeul-Derklé, Dakar, Sénégal;https://images.coinafrique.com/thumb_4566463_uploaded_image1_1706455557.jpg
1738924005-215;https://sn.coinafrique.com/categorie/chaussures-enfants?page=5;favorite_border4années;https://sn.coinafrique.com/annonce/chaussures-enfants/chaussures-enfant-2413078;Chaussures Enfants;6 000 CFA;Dieuppeul-Derklé, Dakar, Sénégal;https://images.coinafrique.com/thumb_4566463_uploaded_image1_1706455557.jpg
1738924015-216;https://sn.coinafrique.com/categorie/chaussures-enfants?page=5;favorite_border4années;https://sn.coinafrique.com/annonce/chaussures-enfants/chaussures-bebe-fille-o-1-mois-2415033;Chaussures Enfants;3 000 CFA;Sicap Liberté, Dakar, Sénégal;
1738924025-217;https://sn.coinafrique.com/categorie/chaussures-enfants?page=5;favorite_border4années;https://sn.coinafrique.com/annonce/chaussures-enfants/chaussures-enfant-2420872;Chaussures Enfants;2 200 CFA;Dakar, Sénégal;https://images.coinafrique.com/thumb_4950665_uploaded_image1_1726682392.jpg
1738924035-218;https://sn.coinafrique.com/categorie/chaussures-enfants?page=5;favorite_border4années;https://sn.coinafrique.com/annonce/chaussures-enfants/chaussures-enfant-2420883;Chaussures Enfants;30 000 CFA;Dakar, Sénégal;https://images.coinafrique.com/thumb_4950665_uploaded_image1_1726682392.jpg
1738924046-219;https://sn.coinafrique.com/categorie/chaussures-enfants?page=5;favorite_border4années;https://sn.coinafrique.com/annonce/chaussures-enfants/chaussures-enfants-2425191;Chaussures Enfants;6 000 CFA;Dieuppeul-Derklé, Dakar, Sénégal;https://images.coinafrique.com/thumb_4566463_uploaded_image1_1706455557.jpg
1738924055-220;https://sn.coinafrique.com/categorie/chaussures-enfants?page=5;favorite_border4années;https://sn.coinafrique.com/annonce/chaussures-enfants/chaussures-enfants-2428820;Chaussures Enfants;8 000 CFA;Dakar, Sénégal;https://images.coinafrique.com/thumb_4950665_uploaded_image1_1726682392.jpg
1738924064-221;https://sn.coinafrique.com/categorie/chaussures-enfants?page=5;favorite_border4années;https://sn.coinafrique.com/annonce/chaussures-enfants/chaussures-enfant-2428822;Chaussures Enfants;8 000 CFA;Dakar, Sénégal;https://images.coinafrique.com/thumb_4950665_uploaded_image1_1726682392.jpg
1738924073-222;https://sn.coinafrique.com/categorie/chaussures-enfants?page=5;favorite_border4années;https://sn.coinafrique.com/annonce/chaussures-enfants/chaussures-enfants-2428826;Chaussures Enfants;8 000 CFA;Dakar, Sénégal;https://images.coinafrique.com/thumb_4950665_uploaded_image1_1726682392.jpg
1738924082-223;https://sn.coinafrique.com/categorie/chaussures-enfants?page=5;favorite_border4années;https://sn.coinafrique.com/annonce/chaussures-enfants/chaussures-enfants-2428992;Chaussures Enfants;6 000 CFA;Dieuppeul-Derklé, Dakar, Sénégal;https://images.coinafrique.com/thumb_4566463_uploaded_image1_1706455557.jpg
1738924091-224;https://sn.coinafrique.com/categorie/chaussures-enfants?page=5;favorite_border4années;https://sn.coinafrique.com/annonce/chaussures-enfants/chaussures-enfant-2430002;Chaussures Enfants;Prix sur demande;Guediawaye, Dakar, Sénégal;https://images.coinafrique.com/thumb_3513868_uploaded_image1_1641563929.jpg
1738924100-225;https://sn.coinafrique.com/categorie/chaussures-enfants?page=5;favorite_border4années;https://sn.coinafrique.com/annonce/chaussures-enfants/chaussures-enfants-2430991;Chaussures Enfants;4 500 CFA;Mermoz-Sacré-Cœur, Dakar, Sénégal;https://images.coinafrique.com/thumb_4950665_uploaded_image1_1726682392.jpg
1738924109-226;https://sn.coinafrique.com/categorie/chaussures-enfants?page=5;favorite_border4années;https://sn.coinafrique.com/annonce/chaussures-enfants/chaussures-enfants-2431710;Chaussures Enfants;8 000 CFA;Dakar, Sénégal;https://images.coinafrique.com/thumb_4950665_uploaded_image1_1726682392.jpg
1738924119-227;https://sn.coinafrique.com/categorie/chaussures-enfants?page=5;favorite_border4années;https://sn.coinafrique.com/annonce/chaussures-enfants/chaussures-enfants-2431711;Chaussures Enfants;8 000 CFA;Dakar, Sénégal;https://images.coinafrique.com/thumb_4950665_uploaded_image1_1726682392.jpg
1738924130-228;https://sn.coinafrique.com/categorie/chaussures-enfants?page=5;favorite_border4années;https://sn.coinafrique.com/annonce/chaussures-enfants/chaussures-pour-filles-2439527;Chaussures Enfants;12 000 CFA;Hann Bel-Air, Dakar, Sénégal;https://images.coinafrique.com/thumb_2439527_uploaded_image1_1594751426.jpg
1738924138-229;https://sn.coinafrique.com/categorie/chaussures-enfants?page=5;favorite_border4années;https://sn.coinafrique.com/annonce/chaussures-enfants/chaussures-enfants-2443093;Chaussures Enfants;6 000 CFA;Dieuppeul-Derklé, Dakar, Sénégal;https://images.coinafrique.com/thumb_4566463_uploaded_image1_1706455557.jpg
1738924149-230;https://sn.coinafrique.com/categorie/chaussures-enfants?page=5;favorite_border4années;https://sn.coinafrique.com/annonce/chaussures-enfants/chaussures-enfants-2443671;Chaussures Enfants;Prix sur demande;Ouakam, Dakar, Sénégal;https://images.coinafrique.com/thumb_4336733_uploaded_image1_1692136230.jpg
1738924160-231;https://sn.coinafrique.com/categorie/chaussures-enfants?page=5;favorite_border4années;https://sn.coinafrique.com/annonce/chaussures-enfants/chaussures-enfant-2443709;Chaussures Enfants;5 500 CFA;Ouakam, Dakar, Sénégal;https://images.coinafrique.com/thumb_4336733_uploaded_image1_1692136230.jpg
1738924169-232;https://sn.coinafrique.com/categorie/chaussures-enfants?page=5;favorite_border4années;https://sn.coinafrique.com/annonce/chaussures-enfants/chaussures-enfants-2443725;Chaussures Enfants;6 000 CFA;Ouakam, Dakar, Sénégal;https://images.coinafrique.com/thumb_4336733_uploaded_image1_1692136230.jpg
1738924180-233;https://sn.coinafrique.com/categorie/chaussures-enfants?page=5;favorite_border4années;https://sn.coinafrique.com/annonce/chaussures-enfants/chaussures-enfant-2444525;Chaussures Enfants;4 000 CFA;Dakar, Sénégal;https://images.coinafrique.com/thumb_4950665_uploaded_image1_1726682392.jpg
1738924191-234;https://sn.coinafrique.com/categorie/chaussures-enfants?page=5;favorite_border4années;https://sn.coinafrique.com/annonce/chaussures-enfants/chaussures-enfant-2444887;Chaussures Enfants;6 000 CFA;Dieuppeul-Derklé, Dakar, Sénégal;https://images.coinafrique.com/thumb_4566463_uploaded_image1_1706455557.jpg
1738924201-235;https://sn.coinafrique.com/categorie/chaussures-enfants?page=5;favorite_border4années;https://sn.coinafrique.com/annonce/chaussures-enfants/chaussures-enfants-2447627;Chaussures Enfants;Prix sur demande;Grand Yoff, Dakar, Sénégal;https://images.coinafrique.com/thumb_4623157_uploaded_image1_1709480174.jpg
1738924210-236;https://sn.coinafrique.com/categorie/chaussures-enfants?page=5;favorite_border4années;https://sn.coinafrique.com/annonce/chaussures-enfants/chaussures-enfants-2452832;Chaussures Enfants;Prix sur demande;Dakar, Sénégal;https://images.coinafrique.com/thumb_4950665_uploaded_image1_1726682392.jpg
1738924221-237;https://sn.coinafrique.com/categorie/chaussures-enfants?page=5;favorite_border4années;https://sn.coinafrique.com/annonce/chaussures-enfants/chaussures-enfants-2456502;Chaussures Enfants;6 000 CFA;Dieuppeul-Derklé, Dakar, Sénégal;https://images.coinafrique.com/thumb_4566463_uploaded_image1_1706455557.jpg
1738924231-238;https://sn.coinafrique.com/categorie/chaussures-enfants?page=5;favorite_border4années;https://sn.coinafrique.com/annonce/chaussures-enfants/chaussures-enfants-2460595;Chaussures Enfants;Prix sur demande;Dakar, Sénégal;https://images.coinafrique.com/thumb_4950665_uploaded_image1_1726682392.jpg
1738924242-239;https://sn.coinafrique.com/categorie/chaussures-enfants?page=5;favorite_border4années;https://sn.coinafrique.com/annonce/chaussures-enfants/chaussures-enfant-2460623;Chaussures Enfants;Prix sur demande;Dakar, Sénégal;https://images.coinafrique.com/thumb_4950665_uploaded_image1_1726682392.jpg
1738924251-240;https://sn.coinafrique.com/categorie/chaussures-enfants?page=5;favorite_border4années;https://sn.coinafrique.com/annonce/chaussures-enfants/chaussures-enfant-2472283;Chaussures Enfants;6 000 CFA;Dieuppeul-Derklé, Dakar, Sénégal;https://images.coinafrique.com/thumb_4566463_uploaded_image1_1706455557.jpg
1738924261-241;https://sn.coinafrique.com/categorie/chaussures-enfants?page=5;favorite_border4années;https://sn.coinafrique.com/annonce/chaussures-enfants/chaussures-enfant-2472298;Chaussures Enfants;6 000 CFA;Dieuppeul-Derklé, Dakar, Sénégal;https://images.coinafrique.com/thumb_4566463_uploaded_image1_1706455557.jpg
1738924270-242;https://sn.coinafrique.com/categorie/chaussures-enfants?page=5;favorite_border4années;https://sn.coinafrique.com/annonce/chaussures-enfants/chaussures-enfant-2472307;Chaussures Enfants;6 000 CFA;Dieuppeul-Derklé, Dakar, Sénégal;https://images.coinafrique.com/thumb_4566463_uploaded_image1_1706455557.jpg
