web-scraper-order;web-scraper-start-url;article_links;article_links-href;Type_chaussures;Prix;Adresse;Image-src
1738053941-177;https://sn.coinafrique.com/categorie/chaussures-homme?page=117;favorite_border4années;https://sn.coinafrique.com/annonce/chaussures-homme/chaussures-orthopediques-2333054;Chaussures Homme;20 000 CFA;Rufisque, Sénégal;https://images.coinafrique.com/thumb_4662523_uploaded_image2_1711544961.jpeg
1738053944-178;https://sn.coinafrique.com/categorie/chaussures-homme?page=117;favorite_border4années;https://sn.coinafrique.com/annonce/chaussures-homme/baskets-jordan-2333073;Chaussures Homme;25 000 CFA;Dakar Plateau, Dakar, Sénégal;https://images.coinafrique.com/thumb_4203569_uploaded_image1_1683283931.jpg
1738053948-179;https://sn.coinafrique.com/categorie/chaussures-homme?page=117;favorite_border4années;https://sn.coinafrique.com/annonce/chaussures-homme/sandales-gucci-2333076;Chaussures Homme;6 000 CFA;Dakar Plateau, Dakar, Sénégal;https://images.coinafrique.com/thumb_3425941_uploaded_image1_1636293786.jpg
1738053952-180;https://sn.coinafrique.com/categorie/chaussures-homme?page=117;favorite_border4années;https://sn.coinafrique.com/annonce/chaussures-homme/sandales-gucci-2333078;Chaussures Homme;6 000 CFA;Dakar Plateau, Dakar, Sénégal;https://images.coinafrique.com/thumb_3425941_uploaded_image1_1636293786.jpg
1738053955-181;https://sn.coinafrique.com/categorie/chaussures-homme?page=117;favorite_border4années;https://sn.coinafrique.com/annonce/chaussures-homme/sandales-2333900;Chaussures Homme;5 000 CFA;Dieuppeul-Derklé, Dakar, Sénégal;https://images.coinafrique.com/thumb_4986015_uploaded_image1_1728527053.jpg
1738053960-182;https://sn.coinafrique.com/categorie/chaussures-homme?page=117;favorite_border4années;https://sn.coinafrique.com/annonce/chaussures-homme/baskets-nike-zoom-2334576;Chaussures Homme;25 000 CFA;Dakar Plateau, Dakar, Sénégal;https://images.coinafrique.com/thumb_3518805_uploaded_image1_1641873386.jpg
1738053963-183;https://sn.coinafrique.com/categorie/chaussures-homme?page=117;favorite_border4années;https://sn.coinafrique.com/annonce/chaussures-homme/baskets-nike-zoom-2334582;Chaussures Homme;25 000 CFA;Dakar Plateau, Dakar, Sénégal;https://images.coinafrique.com/thumb_3518805_uploaded_image1_1641873386.jpg
1738053967-184;https://sn.coinafrique.com/categorie/chaussures-homme?page=117;favorite_border4années;https://sn.coinafrique.com/annonce/chaussures-homme/baskets-jordan-2334584;Chaussures Homme;35 000 CFA;Dakar Plateau, Dakar, Sénégal;https://images.coinafrique.com/thumb_4203569_uploaded_image1_1683283931.jpg
1738053971-185;https://sn.coinafrique.com/categorie/chaussures-homme?page=117;favorite_border4années;https://sn.coinafrique.com/annonce/chaussures-homme/chaussures-2334855;Chaussures Homme;Prix sur demande;Medina, Dakar, Sénégal;https://images.coinafrique.com/thumb_5151881_uploaded_image1_1737752495.jpg
1738053975-186;https://sn.coinafrique.com/categorie/chaussures-homme?page=117;favorite_border4années;https://sn.coinafrique.com/annonce/chaussures-homme/baskets-homme-2334908;Chaussures Homme;15 000 CFA;Guediawaye, Dakar, Sénégal;https://images.coinafrique.com/thumb_4986975_uploaded_image1_1728568504.jpg
1738053978-187;https://sn.coinafrique.com/categorie/chaussures-homme?page=117;favorite_border4années;https://sn.coinafrique.com/annonce/chaussures-homme/tapettes-gucci-2335028;Chaussures Homme;5 000 CFA;Grand Dakar, Dakar, Sénégal;https://images.coinafrique.com/thumb_2335028_uploaded_image1_1592938171.jpg
1738053983-188;https://sn.coinafrique.com/categorie/chaussures-homme?page=117;favorite_border4années;https://sn.coinafrique.com/annonce/chaussures-homme/chaussures-homme-2335274;Chaussures Homme;5 000 CFA;Grand Yoff, Dakar, Sénégal;https://images.coinafrique.com/thumb_5149979_uploaded_image1_1737655711.jpg
1738053988-189;https://sn.coinafrique.com/categorie/chaussures-homme?page=117;favorite_border4années;https://sn.coinafrique.com/annonce/chaussures-homme/chaussures-homme-2335282;Chaussures Homme;5 000 CFA;Grand Yoff, Dakar, Sénégal;https://images.coinafrique.com/thumb_5149979_uploaded_image1_1737655711.jpg
1738053991-190;https://sn.coinafrique.com/categorie/chaussures-homme?page=117;favorite_border4années;https://sn.coinafrique.com/annonce/chaussures-homme/chaussures-nike-95-2335377;Chaussures Homme;22 500 CFA;Dakar Plateau, Dakar, Sénégal;https://images.coinafrique.com/thumb_2335382_uploaded_image1_1592942926.jpg
1738053995-191;https://sn.coinafrique.com/categorie/chaussures-homme?page=117;favorite_border4années;https://sn.coinafrique.com/annonce/chaussures-homme/chaussures-nike-95-2335379;Chaussures Homme;22 500 CFA;Dakar Plateau, Dakar, Sénégal;https://images.coinafrique.com/thumb_2335382_uploaded_image1_1592942926.jpg
1738053998-192;https://sn.coinafrique.com/categorie/chaussures-homme?page=117;favorite_border4années;https://sn.coinafrique.com/annonce/chaussures-homme/chaussures-nike-95-2335382;Chaussures Homme;22 500 CFA;Dakar Plateau, Dakar, Sénégal;https://images.coinafrique.com/thumb_2335382_uploaded_image1_1592942926.jpg
1738054002-193;https://sn.coinafrique.com/categorie/chaussures-homme?page=117;favorite_border4années;https://sn.coinafrique.com/annonce/chaussures-homme/chaussures-jordan-2335396;Chaussures Homme;25 000 CFA;Dakar Plateau, Dakar, Sénégal;https://images.coinafrique.com/thumb_4553552_uploaded_image1_1705672902.jpg
1738054006-194;https://sn.coinafrique.com/categorie/chaussures-homme?page=117;favorite_border4années;https://sn.coinafrique.com/annonce/chaussures-homme/chaussures-nike-2335398;Chaussures Homme;22 500 CFA;Dakar Plateau, Dakar, Sénégal;https://images.coinafrique.com/thumb_4774426_uploaded_image1_1717266824.jpg
1738054009-195;https://sn.coinafrique.com/categorie/chaussures-homme?page=117;favorite_border4années;https://sn.coinafrique.com/annonce/chaussures-homme/chaussures-homme-2335532;Chaussures Homme;Prix sur demande;Guediawaye, Dakar, Sénégal;https://images.coinafrique.com/thumb_4986975_uploaded_image1_1728568504.jpg
1738054013-196;https://sn.coinafrique.com/categorie/chaussures-homme?page=117;favorite_border4années;https://sn.coinafrique.com/annonce/chaussures-homme/chaussures-all-star-2335592;Chaussures Homme;15 000 CFA;Dakar Plateau, Dakar, Sénégal;https://images.coinafrique.com/thumb_5040993_uploaded_image1_1731455106.jpg
1738054017-197;https://sn.coinafrique.com/categorie/chaussures-homme?page=117;favorite_border4années;https://sn.coinafrique.com/annonce/chaussures-homme/chaussures-all-star-2335595;Chaussures Homme;15 000 CFA;Dakar Plateau, Dakar, Sénégal;https://images.coinafrique.com/thumb_5040993_uploaded_image1_1731455106.jpg
1738054020-198;https://sn.coinafrique.com/categorie/chaussures-homme?page=117;favorite_border4années;https://sn.coinafrique.com/annonce/chaussures-homme/chaussures-all-star-2335598;Chaussures Homme;15 000 CFA;Dakar Plateau, Dakar, Sénégal;https://images.coinafrique.com/thumb_5040993_uploaded_image1_1731455106.jpg
1738054025-199;https://sn.coinafrique.com/categorie/chaussures-homme?page=117;favorite_border4années;https://sn.coinafrique.com/annonce/chaussures-homme/chaussures-reebok-classiques-2335615;Chaussures Homme;20 000 CFA;Dakar Plateau, Dakar, Sénégal;https://images.coinafrique.com/thumb_4749757_uploaded_image1_1715997855.jpg
1738054029-200;https://sn.coinafrique.com/categorie/chaussures-homme?page=117;favorite_border4années;https://sn.coinafrique.com/annonce/chaussures-homme/chaussures-reebok-2335622;Chaussures Homme;20 000 CFA;Dakar Plateau, Dakar, Sénégal;https://images.coinafrique.com/thumb_4749757_uploaded_image1_1715997855.jpg
1738054032-201;https://sn.coinafrique.com/categorie/chaussures-homme?page=117;favorite_border4années;https://sn.coinafrique.com/annonce/chaussures-homme/chaussures-reebok-2335628;Chaussures Homme;20 000 CFA;Dakar Plateau, Dakar, Sénégal;https://images.coinafrique.com/thumb_4749757_uploaded_image1_1715997855.jpg
1738054037-202;https://sn.coinafrique.com/categorie/chaussures-homme?page=117;favorite_border4années;https://sn.coinafrique.com/annonce/chaussures-homme/chaussures-homme-2336370;Chaussures Homme;20 000 CFA;Dakar Plateau, Dakar, Sénégal;https://images.coinafrique.com/thumb_5125958_uploaded_image1_1736370460.jpg
1738054041-203;https://sn.coinafrique.com/categorie/chaussures-homme?page=117;favorite_border4années;https://sn.coinafrique.com/annonce/chaussures-homme/chaussures-homme-2336372;Chaussures Homme;20 000 CFA;Dakar Plateau, Dakar, Sénégal;https://images.coinafrique.com/thumb_5125958_uploaded_image1_1736370460.jpg
1738054045-204;https://sn.coinafrique.com/categorie/chaussures-homme?page=117;favorite_border4années;https://sn.coinafrique.com/annonce/chaussures-homme/chaussures-homme-2336376;Chaussures Homme;20 000 CFA;Dakar Plateau, Dakar, Sénégal;https://images.coinafrique.com/thumb_5125958_uploaded_image1_1736370460.jpg
1738054050-205;https://sn.coinafrique.com/categorie/chaussures-homme?page=117;favorite_border4années;https://sn.coinafrique.com/annonce/chaussures-homme/sandales-homme-2336390;Chaussures Homme;5 000 CFA;Dieuppeul-Derklé, Dakar, Sénégal;https://images.coinafrique.com/thumb_3913380_uploaded_image1_1665357776.jpg
1738054055-206;https://sn.coinafrique.com/categorie/chaussures-homme?page=117;favorite_border4années;https://sn.coinafrique.com/annonce/chaussures-homme/chaussures-homme-2336414;Chaussures Homme;13 000 CFA;Dakar Plateau, Dakar, Sénégal;https://images.coinafrique.com/thumb_5125958_uploaded_image1_1736370460.jpg
1738054061-207;https://sn.coinafrique.com/categorie/chaussures-homme?page=117;favorite_border4années;https://sn.coinafrique.com/annonce/chaussures-homme/chaussures-sebago-2336416;Chaussures Homme;13 000 CFA;Dakar Plateau, Dakar, Sénégal;https://images.coinafrique.com/thumb_2362721_uploaded_image1_1593386610.jpg
1738054066-208;https://sn.coinafrique.com/categorie/chaussures-homme?page=117;favorite_border4années;https://sn.coinafrique.com/annonce/chaussures-homme/chaussures-homme-2336421;Chaussures Homme;13 000 CFA;Dakar Plateau, Dakar, Sénégal;https://images.coinafrique.com/thumb_5125958_uploaded_image1_1736370460.jpg
1738054070-209;https://sn.coinafrique.com/categorie/chaussures-homme?page=117;favorite_border4années;https://sn.coinafrique.com/annonce/chaussures-homme/chaussures-homme-2336472;Chaussures Homme;11 000 CFA;Dakar Plateau, Dakar, Sénégal;https://images.coinafrique.com/thumb_5125958_uploaded_image1_1736370460.jpg
1738054076-210;https://sn.coinafrique.com/categorie/chaussures-homme?page=117;favorite_border4années;https://sn.coinafrique.com/annonce/chaussures-homme/chaussures-homme-2336479;Chaussures Homme;10 000 CFA;Dakar Plateau, Dakar, Sénégal;https://images.coinafrique.com/thumb_5125958_uploaded_image1_1736370460.jpg
1738054081-211;https://sn.coinafrique.com/categorie/chaussures-homme?page=117;favorite_border4années;https://sn.coinafrique.com/annonce/chaussures-homme/baskets-2336533;Chaussures Homme;12 000 CFA;Dakar, Sénégal;https://images.coinafrique.com/thumb_5153222_uploaded_image1_1737841616.jpg
1738054086-212;https://sn.coinafrique.com/categorie/chaussures-homme?page=117;favorite_border4années;https://sn.coinafrique.com/annonce/chaussures-homme/chaussures-2336549;Chaussures Homme;Prix sur demande;Sicap Liberté, Dakar, Sénégal;https://images.coinafrique.com/thumb_5145861_uploaded_image1_1737475001.jpg
1738054091-213;https://sn.coinafrique.com/categorie/chaussures-homme?page=117;favorite_border4années;https://sn.coinafrique.com/annonce/chaussures-homme/chaussures-2336558;Chaussures Homme;Prix sur demande;Sicap Liberté, Dakar, Sénégal;https://images.coinafrique.com/thumb_5145861_uploaded_image1_1737475001.jpg
1738054096-214;https://sn.coinafrique.com/categorie/chaussures-homme?page=117;favorite_border4années;https://sn.coinafrique.com/annonce/chaussures-homme/chaussures-2336561;Chaussures Homme;Prix sur demande;Sicap Liberté, Dakar, Sénégal;https://images.coinafrique.com/thumb_5145861_uploaded_image1_1737475001.jpg
1738054101-215;https://sn.coinafrique.com/categorie/chaussures-homme?page=117;favorite_border4années;https://sn.coinafrique.com/annonce/chaussures-homme/chaussures-2336564;Chaussures Homme;Prix sur demande;Sicap Liberté, Dakar, Sénégal;https://images.coinafrique.com/thumb_5145861_uploaded_image1_1737475001.jpg
1738054106-216;https://sn.coinafrique.com/categorie/chaussures-homme?page=117;favorite_border4années;https://sn.coinafrique.com/annonce/chaussures-homme/chaussures-2336565;Chaussures Homme;Prix sur demande;Sicap Liberté, Dakar, Sénégal;https://images.coinafrique.com/thumb_5145861_uploaded_image1_1737475001.jpg
1738054111-217;https://sn.coinafrique.com/categorie/chaussures-homme?page=117;favorite_border4années;https://sn.coinafrique.com/annonce/chaussures-homme/chaussures-homme-2336568;Chaussures Homme;Prix sur demande;Sicap Liberté, Dakar, Sénégal;https://images.coinafrique.com/thumb_5145861_uploaded_image1_1737475001.jpg
1738054116-218;https://sn.coinafrique.com/categorie/chaussures-homme?page=117;favorite_border4années;https://sn.coinafrique.com/annonce/chaussures-homme/baskets-2337514;Chaussures Homme;15 000 CFA;Thies, Sénégal;https://images.coinafrique.com/thumb_4492892_uploaded_image1_1702154496.jpg
1738054122-219;https://sn.coinafrique.com/categorie/chaussures-homme?page=117;favorite_border4années;https://sn.coinafrique.com/annonce/chaussures-homme/chaussures-2337647;Chaussures Homme;5 000 CFA;Dagana, Sénégal;https://images.coinafrique.com/thumb_2337647_uploaded_image1_1592989019.jpg
1738054128-220;https://sn.coinafrique.com/categorie/chaussures-homme?page=117;favorite_border4années;https://sn.coinafrique.com/annonce/chaussures-homme/baskets-nike-af-1-2338159;Chaussures Homme;25 000 CFA;Dakar Plateau, Dakar, Sénégal;https://images.coinafrique.com/thumb_2344359_uploaded_image1_1593082655.jpg
1738054134-221;https://sn.coinafrique.com/categorie/chaussures-homme?page=117;favorite_border4années;https://sn.coinafrique.com/annonce/chaussures-homme/baskets-nike-tn-2338166;Chaussures Homme;25 000 CFA;Dakar Plateau, Dakar, Sénégal;https://images.coinafrique.com/thumb_4930602_uploaded_image1_1725607780.jpg
1738054140-222;https://sn.coinafrique.com/categorie/chaussures-homme?page=117;favorite_border4années;https://sn.coinafrique.com/annonce/chaussures-homme/chaussures-nike-270-2338172;Chaussures Homme;23 500 CFA;Dakar Plateau, Dakar, Sénégal;https://images.coinafrique.com/thumb_2346085_uploaded_image1_1593101383.jpg
1738054144-223;https://sn.coinafrique.com/categorie/chaussures-homme?page=117;favorite_border4années;https://sn.coinafrique.com/annonce/chaussures-homme/baskets-puma-2339176;Chaussures Homme;22 500 CFA;Dakar Plateau, Dakar, Sénégal;https://images.coinafrique.com/thumb_3247880_uploaded_image1_1627416265.jpg
1738054149-224;https://sn.coinafrique.com/categorie/chaussures-homme?page=117;favorite_border4années;https://sn.coinafrique.com/annonce/chaussures-homme/baskets-nike-zoom-2339195;Chaussures Homme;25 000 CFA;Dakar Plateau, Dakar, Sénégal;https://images.coinafrique.com/thumb_3518805_uploaded_image1_1641873386.jpg
1738054153-225;https://sn.coinafrique.com/categorie/chaussures-homme?page=117;favorite_border4années;https://sn.coinafrique.com/annonce/chaussures-homme/baskets-jordan-2339206;Chaussures Homme;25 000 CFA;Dakar Plateau, Dakar, Sénégal;https://images.coinafrique.com/thumb_4203569_uploaded_image1_1683283931.jpg
1738054158-226;https://sn.coinafrique.com/categorie/chaussures-homme?page=117;favorite_border4années;https://sn.coinafrique.com/annonce/chaussures-homme/baskets-nike-shox-2339221;Chaussures Homme;23 500 CFA;Dakar Plateau, Dakar, Sénégal;https://images.coinafrique.com/thumb_2339221_uploaded_image1_1593003872.jpg
1738054162-227;https://sn.coinafrique.com/categorie/chaussures-homme?page=117;favorite_border4années;https://sn.coinafrique.com/annonce/chaussures-homme/baskets-nike-af-2339226;Chaussures Homme;23 500 CFA;Dakar Plateau, Dakar, Sénégal;https://images.coinafrique.com/thumb_2346070_uploaded_image1_1593101224.jpg
1738054165-228;https://sn.coinafrique.com/categorie/chaussures-homme?page=117;favorite_border4années;https://sn.coinafrique.com/annonce/chaussures-homme/baskeks-adidas-2339233;Chaussures Homme;20 000 CFA;Dakar Plateau, Dakar, Sénégal;https://images.coinafrique.com/thumb_2339233_uploaded_image1_1593003992.jpg
1738054168-229;https://sn.coinafrique.com/categorie/chaussures-homme?page=117;favorite_border4années;https://sn.coinafrique.com/annonce/chaussures-homme/baskets-adidas-2339235;Chaussures Homme;20 000 CFA;Dakar Plateau, Dakar, Sénégal;https://images.coinafrique.com/thumb_5081254_uploaded_image1_1733601174.jpg
1738054172-230;https://sn.coinafrique.com/categorie/chaussures-homme?page=117;favorite_border4années;https://sn.coinafrique.com/annonce/chaussures-homme/baskets-vapormax-2339246;Chaussures Homme;22 500 CFA;Dakar Plateau, Dakar, Sénégal;https://images.coinafrique.com/thumb_2346061_uploaded_image1_1593101133.jpg
1738054177-231;https://sn.coinafrique.com/categorie/chaussures-homme?page=117;favorite_border4années;https://sn.coinafrique.com/annonce/chaussures-homme/baskets-nike-af-2339254;Chaussures Homme;25 000 CFA;Dakar Plateau, Dakar, Sénégal;https://images.coinafrique.com/thumb_2346070_uploaded_image1_1593101224.jpg
1738054180-232;https://sn.coinafrique.com/categorie/chaussures-homme?page=117;favorite_border4années;https://sn.coinafrique.com/annonce/chaussures-homme/chaussures-adidas-2339668;Chaussures Homme;15 000 CFA;Guediawaye, Dakar, Sénégal;https://images.coinafrique.com/thumb_3981064_uploaded_image1_1669457239.jpg
1738054184-233;https://sn.coinafrique.com/categorie/chaussures-homme?page=117;favorite_border4années;https://sn.coinafrique.com/annonce/chaussures-homme/baskets-homme-2339841;Chaussures Homme;Prix sur demande;Dakar, Sénégal;https://images.coinafrique.com/thumb_5153216_uploaded_image1_1737841359.jpg
1738054188-234;https://sn.coinafrique.com/categorie/chaussures-homme?page=117;favorite_border4années;https://sn.coinafrique.com/annonce/chaussures-homme/baskets-homme-2339931;Chaussures Homme;Prix sur demande;Dakar, Sénégal;https://images.coinafrique.com/thumb_5153216_uploaded_image1_1737841359.jpg
1738054192-235;https://sn.coinafrique.com/categorie/chaussures-homme?page=117;favorite_border4années;https://sn.coinafrique.com/annonce/chaussures-homme/chaussures-homme-2340427;Chaussures Homme;Prix sur demande;Guediawaye, Dakar, Sénégal;https://images.coinafrique.com/thumb_4986975_uploaded_image1_1728568504.jpg
1738054196-236;https://sn.coinafrique.com/categorie/chaussures-homme?page=117;favorite_border4années;https://sn.coinafrique.com/annonce/chaussures-homme/sandales-homme-2340577;Chaussures Homme;12 000 CFA;Dakar Plateau, Dakar, Sénégal;https://images.coinafrique.com/thumb_4932549_uploaded_image1_1725710116.jpg
1738054200-237;https://sn.coinafrique.com/categorie/chaussures-homme?page=117;favorite_border4années;https://sn.coinafrique.com/annonce/chaussures-homme/chaussures-homme-2340584;Chaussures Homme;15 000 CFA;Dakar Plateau, Dakar, Sénégal;https://images.coinafrique.com/thumb_5125958_uploaded_image1_1736370460.jpg
1738054203-238;https://sn.coinafrique.com/categorie/chaussures-homme?page=117;favorite_border4années;https://sn.coinafrique.com/annonce/chaussures-homme/sandales-2340595;Chaussures Homme;12 000 CFA;Dakar Plateau, Dakar, Sénégal;https://images.coinafrique.com/thumb_4953661_uploaded_image1_1726841902.jpg
1738054207-239;https://sn.coinafrique.com/categorie/chaussures-homme?page=117;favorite_border4années;https://sn.coinafrique.com/annonce/chaussures-homme/sandales-puma-2340675;Chaussures Homme;5 000 CFA;Dakar Plateau, Dakar, Sénégal;https://images.coinafrique.com/thumb_2340675_uploaded_image1_1593019671.jpg
1738054211-240;https://sn.coinafrique.com/categorie/chaussures-homme?page=117;favorite_border4années;https://sn.coinafrique.com/annonce/chaussures-homme/chaussures-dior-2340804;Chaussures Homme;45 000 CFA;Dakar Plateau, Dakar, Sénégal;https://images.coinafrique.com/thumb_3871405_uploaded_image1_1662755825.jpg
1738054215-241;https://sn.coinafrique.com/categorie/chaussures-homme?page=117;favorite_border4années;https://sn.coinafrique.com/annonce/chaussures-homme/chaussures-nike-af-2340881;Chaussures Homme;22 500 CFA;Dakar Plateau, Dakar, Sénégal;https://images.coinafrique.com/thumb_2340881_uploaded_image1_1593022637.jpg
1738054219-242;https://sn.coinafrique.com/categorie/chaussures-homme?page=117;favorite_border4années;https://sn.coinafrique.com/annonce/chaussures-homme/chaussures-nike-zoom-2340884;Chaussures Homme;Prix sur demande;Dakar Plateau, Dakar, Sénégal;https://images.coinafrique.com/thumb_2340884_uploaded_image1_1593022682.jpg
1738054224-243;https://sn.coinafrique.com/categorie/chaussures-homme?page=117;favorite_border4années;https://sn.coinafrique.com/annonce/chaussures-homme/sandales-homme-2341287;Chaussures Homme;60 000 CFA;Ouakam, Dakar, Sénégal;https://images.coinafrique.com/thumb_2341287_uploaded_image1_1593028876.jpg
1738054228-244;https://sn.coinafrique.com/categorie/chaussures-homme?page=117;favorite_border4années;https://sn.coinafrique.com/annonce/chaussures-homme/sandales-louboutin-2341316;Chaussures Homme;15 000 CFA;Dakar Plateau, Dakar, Sénégal;https://images.coinafrique.com/thumb_3165788_uploaded_image1_1623370676.jpg
1738054232-245;https://sn.coinafrique.com/categorie/chaussures-homme?page=117;favorite_border4années;https://sn.coinafrique.com/annonce/chaussures-homme/sandales-adidas-2341406;Chaussures Homme;5 000 CFA;Dakar Plateau, Dakar, Sénégal;https://images.coinafrique.com/thumb_2341406_uploaded_image1_1593031346.jpg
1738054236-246;https://sn.coinafrique.com/categorie/chaussures-homme?page=117;favorite_border4années;https://sn.coinafrique.com/annonce/chaussures-homme/sandales-2341411;Chaussures Homme;6 000 CFA;Dakar Plateau, Dakar, Sénégal;https://images.coinafrique.com/thumb_4953661_uploaded_image1_1726841902.jpg
1738054240-247;https://sn.coinafrique.com/categorie/chaussures-homme?page=117;favorite_border4années;https://sn.coinafrique.com/annonce/chaussures-homme/chaussures-homme-2341845;Chaussures Homme;30 000 CFA;Saint Louis, Sénégal;https://images.coinafrique.com/thumb_3187916_uploaded_image1_1624457598.jpg
1738054244-248;https://sn.coinafrique.com/categorie/chaussures-homme?page=117;favorite_border4années;https://sn.coinafrique.com/annonce/chaussures-homme/baskets-adidas-2342324;Chaussures Homme;20 000 CFA;Dakar, Sénégal;https://images.coinafrique.com/thumb_5153222_uploaded_image1_1737841616.jpg
1738054247-249;https://sn.coinafrique.com/categorie/chaussures-homme?page=117;favorite_border4années;https://sn.coinafrique.com/annonce/chaussures-homme/baskets-adidas-2342341;Chaussures Homme;20 000 CFA;Dakar, Sénégal;https://images.coinafrique.com/thumb_5153222_uploaded_image1_1737841616.jpg
1738054251-250;https://sn.coinafrique.com/categorie/chaussures-homme?page=117;favorite_border4années;https://sn.coinafrique.com/annonce/chaussures-homme/chaussures-chic-2342541;Chaussures Homme;5 000 CFA;Dieuppeul-Derklé, Dakar, Sénégal;https://images.coinafrique.com/thumb_2342541_uploaded_image1_1593046962.jpg
1738054256-251;https://sn.coinafrique.com/categorie/chaussures-homme?page=117;favorite_border4années;https://sn.coinafrique.com/annonce/chaussures-homme/sandales-adidas-2342751;Chaussures Homme;5 000 CFA;Grand Dakar, Dakar, Sénégal;https://images.coinafrique.com/thumb_2342751_uploaded_image1_1593054672.jpg
1738054259-252;https://sn.coinafrique.com/categorie/chaussures-homme?page=117;favorite_border4années;https://sn.coinafrique.com/annonce/chaussures-homme/baskets-2342999;Chaussures Homme;Prix sur demande;Parcelle Assainies, Dakar, Sénégal;https://images.coinafrique.com/thumb_5044140_uploaded_image1_1731603197.63.jpeg
1738054276-253;https://sn.coinafrique.com/categorie/chaussures-homme?page=116;favorite_border4années;https://sn.coinafrique.com/annonce/chaussures-homme/baskets-jordan-stan-smith-adidas-2343017;Chaussures Homme;Prix sur demande;Parcelle Assainies, Dakar, Sénégal;https://images.coinafrique.com/thumb_2343017_uploaded_image1_1593066781.jpg
1738054279-254;https://sn.coinafrique.com/categorie/chaussures-homme?page=116;favorite_border4années;https://sn.coinafrique.com/annonce/chaussures-homme/sandales-2344100;Chaussures Homme;5 000 CFA;Dakar Plateau, Dakar, Sénégal;https://images.coinafrique.com/thumb_4953661_uploaded_image1_1726841902.jpg
1738054283-255;https://sn.coinafrique.com/categorie/chaussures-homme?page=116;favorite_border4années;https://sn.coinafrique.com/annonce/chaussures-homme/chaussures-homme-2344185;Chaussures Homme;15 000 CFA;Dakar Plateau, Dakar, Sénégal;https://images.coinafrique.com/thumb_5125958_uploaded_image1_1736370460.jpg
1738054286-256;https://sn.coinafrique.com/categorie/chaussures-homme?page=116;favorite_border4années;https://sn.coinafrique.com/annonce/chaussures-homme/crampons-adidas-2344193;Chaussures Homme;15 000 CFA;Dakar Plateau, Dakar, Sénégal;https://images.coinafrique.com/thumb_2344193_uploaded_image1_1593081271.jpg
1738054290-257;https://sn.coinafrique.com/categorie/chaussures-homme?page=116;favorite_border4années;https://sn.coinafrique.com/annonce/chaussures-homme/baskets-nike-af-1-2344359;Chaussures Homme;25 000 CFA;Dakar Plateau, Dakar, Sénégal;https://images.coinafrique.com/thumb_2344359_uploaded_image1_1593082655.jpg
1738054293-258;https://sn.coinafrique.com/categorie/chaussures-homme?page=116;favorite_border4années;https://sn.coinafrique.com/annonce/chaussures-homme/baskets-nike-2344365;Chaussures Homme;23 500 CFA;Dakar Plateau, Dakar, Sénégal;https://images.coinafrique.com/thumb_5002850_uploaded_image1_1729434066.jpg
1738054297-259;https://sn.coinafrique.com/categorie/chaussures-homme?page=116;favorite_border4années;https://sn.coinafrique.com/annonce/chaussures-homme/baskets-nike-2344375;Chaussures Homme;23 000 CFA;Dakar Plateau, Dakar, Sénégal;https://images.coinafrique.com/thumb_5002850_uploaded_image1_1729434066.jpg
1738054301-260;https://sn.coinafrique.com/categorie/chaussures-homme?page=116;favorite_border4années;https://sn.coinafrique.com/annonce/chaussures-homme/chaussures-nike-air-force-2344379;Chaussures Homme;25 000 CFA;Dakar Plateau, Dakar, Sénégal;https://images.coinafrique.com/thumb_4756316_uploaded_image1_1716382063.jpg
1738054306-261;https://sn.coinafrique.com/categorie/chaussures-homme?page=116;favorite_border4années;https://sn.coinafrique.com/annonce/chaussures-homme/baskets-asics-2344383;Chaussures Homme;23 000 CFA;Dakar Plateau, Dakar, Sénégal;https://images.coinafrique.com/thumb_2344383_uploaded_image1_1593082796.jpg
1738054310-262;https://sn.coinafrique.com/categorie/chaussures-homme?page=116;favorite_border4années;https://sn.coinafrique.com/annonce/chaussures-homme/baskets-nike-2344388;Chaussures Homme;25 000 CFA;Dakar Plateau, Dakar, Sénégal;https://images.coinafrique.com/thumb_5002850_uploaded_image1_1729434066.jpg
1738054313-263;https://sn.coinafrique.com/categorie/chaussures-homme?page=116;favorite_border4années;https://sn.coinafrique.com/annonce/chaussures-homme/baskets-nike-2344394;Chaussures Homme;25 000 CFA;Dakar Plateau, Dakar, Sénégal;https://images.coinafrique.com/thumb_5002850_uploaded_image1_1729434066.jpg
1738054317-264;https://sn.coinafrique.com/categorie/chaussures-homme?page=116;favorite_border4années;https://sn.coinafrique.com/annonce/chaussures-homme/chaussures-wallabies-2344482;Chaussures Homme;20 000 CFA;Dakar Plateau, Dakar, Sénégal;https://images.coinafrique.com/thumb_4773175_uploaded_image1_1717197574.jpg
1738054321-265;https://sn.coinafrique.com/categorie/chaussures-homme?page=116;favorite_border4années;https://sn.coinafrique.com/annonce/chaussures-homme/sandales-supreme-2344573;Chaussures Homme;6 000 CFA;Dakar Plateau, Dakar, Sénégal;https://images.coinafrique.com/thumb_2344573_uploaded_image1_1593084591.jpg
1738054324-266;https://sn.coinafrique.com/categorie/chaussures-homme?page=116;favorite_border4années;https://sn.coinafrique.com/annonce/chaussures-homme/chaussures-hommes-2344720;Chaussures Homme;13 000 CFA;Dakar, Sénégal;https://images.coinafrique.com/thumb_5153219_uploaded_image1_1737841467.jpg
